Timestamp,X,Y,Z
20250207111300,-445,12,16465
20250207111301,-461,-12,16494
20250207111302,-447,-23,16478
20250207111303,-476,14,16498
20250207111304,-505,6,16478
20250207111305,-453,20,16489
20250207111306,-475,-5,16477
20250207111307,-517,-26,16503
20250207111308,-429,10,16478
20250207111309,-466,-4,16493
20250207111310,-468,-17,16477
20250207111311,-419,-27,16466
20250207111312,-509,16,16483
20250207111313,-487,-35,16475
20250207111314,-481,11,16484
20250207111315,-481,-9,16504
20250207111316,-502,-40,16522
20250207111317,-471,-27,16510
20250207111318,-510,12,16501
20250207111319,-498,30,16501
20250207111320,-532,-42,16507
20250207111321,-1218,-5068,14699
20250207111322,196,19,8522
20250207111323,1482,-7688,14670
20250207111324,1744,-10215,13046
20250207111325,1805,-11568,11855
20250207111326,1956,-12475,10911
20250207111327,1894,-12994,10175
20250207111328,2015,-13520,9568
20250207111329,2062,-13921,9038
20250207111330,2049,-14225,8539
20250207111331,2090,-14513,8075
20250207111332,2099,-14662,7673
20250207111333,2145,-14902,7307
20250207111334,2107,-15065,6963
20250207111335,2150,-15229,6638
20250207111336,2156,-15327,6332
20250207111337,2217,-15444,6052
20250207111338,2196,-15536,5775
20250207111339,2204,-15604,5536
20250207111340,2213,-15702,5302
20250207111341,2249,-15797,5042
20250207111342,2249,-15828,4876
20250207111343,2258,-15885,4667
20250207111344,2240,-15952,4491
20250207111345,2236,-16016,4326
20250207111346,2219,-16072,4153
20250207111347,2268,-16122,4003
20250207111348,2227,-16141,3867
20250207111349,2299,-16164,3724
20250207111350,2263,-16183,3620
20250207111351,2284,-16238,3427
20250207111352,2253,-16242,3389
20250207111353,2400,-16255,3245
20250207111354,2322,-16310,3174
20250207111355,2355,-16331,2959
20250207111356,2349,-16319,2964
20250207111357,2361,-16372,2770
20250207111358,2206,-16330,2661
20250207111359,2270,-16386,2580
20250207111400,2293,-16392,2515
20250207111401,2343,-16422,2402
20250207111402,2331,-16421,2320
20250207111403,2338,-16418,2225
20250207111404,2311,-16425,2142
20250207111405,2353,-16445,2093
20250207111406,2310,-16465,1988
20250207111407,2353,-16499,1911
20250207111408,2354,-16461,1831
20250207111409,2328,-16473,1741
20250207111410,2336,-16520,1648
20250207111411,2377,-16479,1642
20250207111412,2372,-16502,1612
20250207111413,2352,-16502,1535
20250207111414,2336,-16529,1523
20250207111415,2324,-16509,1517
20250207111416,2335,-16501,1473
20250207111417,2316,-16530,1434
20250207111418,2343,-16509,1379
20250207111419,2347,-16513,1321
20250207111420,2357,-16521,1297
20250207111421,2342,-16516,1252
20250207111422,2377,-16528,1230
20250207111423,2394,-16495,1233
20250207111424,2412,-16543,1157
20250207111425,2367,-16524,1098
20250207111426,2366,-16507,1044
20250207111427,2371,-16532,1045
20250207111428,2377,-16548,1036
20250207111429,2400,-16520,1012
20250207111430,2408,-16544,982
20250207111431,2369,-16539,969
20250207111432,2391,-16522,949
20250207111433,2393,-16552,953
20250207111434,2413,-16499,933
20250207111435,2402,-16584,942
20250207111436,2394,-16532,934
20250207111437,2405,-16538,888
20250207111438,2422,-16535,903
20250207111439,2380,-16533,884
20250207111440,570,-2013,20668
20250207111441,14908,5563,2461
20250207111442,-3529,3345,15184
20250207111443,-1862,-1317,16354
20250207111444,-1524,-1829,16519
20250207111445,-1195,-2055,16333
20250207111446,-1307,-2082,16376
20250207111447,-1313,-2047,16343
20250207111448,-1346,-1953,16355
20250207111449,-1398,-1923,16344
20250207111450,-1341,-1946,16370
20250207111451,-1413,-1935,16342
20250207111452,-1426,-1894,16375
20250207111453,-1413,-1863,16373
20250207111454,-1432,-1845,16374
20250207111455,-1435,-1858,16350
20250207111456,-1457,-1841,16338
20250207111457,-1445,-1817,16378
20250207111458,-1456,-1853,16372
20250207111459,-1490,-1834,16366
20250207111500,-1458,-1812,16336
20250207111501,-1497,-1816,16359
20250207111502,-1502,-1789,16357
20250207111503,-1520,-1810,16352
20250207111504,-1518,-1784,16346
20250207111505,-1479,-1782,16373
20250207111506,-1508,-1786,16346
20250207111507,-1493,-1790,16337
20250207111508,-1498,-1756,16355
20250207111509,-1508,-1767,16369
20250207111510,-1523,-1773,16361
20250207111511,-1504,-1751,16363
20250207111512,-1511,-1753,16351
20250207111513,-1549,-1760,16362
20250207111514,-1549,-1766,16348
20250207111515,-1533,-1802,16366
20250207111516,-1542,-1733,16369
20250207111517,-1539,-1765,16367
20250207111518,-1529,-1745,16325
20250207111519,-1540,-1775,16371
20250207111520,-1555,-1543,16368
20250207111521,-1525,-1742,16360
20250207111522,-1528,-1733,16378
20250207111523,-1556,-1717,16381
20250207111524,-1501,-1720,16334
20250207111525,-1565,-1710,16358
20250207111526,-1541,-1773,16361
20250207111527,-1570,-1714,16372
20250207111528,-1547,-1751,16381
20250207111529,-1557,-1660,16337
20250207111530,-1543,-1731,16370
20250207111531,-1541,-1709,16399
20250207111532,-1544,-1760,16322
20250207111533,-1547,-1744,16336
20250207111534,-1587,-1672,16367
20250207111535,-1560,-1681,16343
20250207111536,-1537,-1705,16377
20250207111537,-1565,-1727,16367
20250207111538,-1560,-1688,16369
20250207111539,-1588,-1719,16353
20250207111540,-1578,-1688,16318
20250207111541,-1528,-1668,16353
20250207111542,-1586,-1685,16346
20250207111543,-1582,-1711,16368
20250207111544,-1551,-1689,16351
20250207111545,-1565,-1710,16369
20250207111546,-1586,-1674,16331
20250207111547,-1568,-1688,16347
20250207111548,-1573,-1687,16347
20250207111549,-1578,-1656,16339
20250207111550,-1564,-1638,16366
20250207111551,-1572,-1685,16359
20250207111552,-1596,-1680,16334
20250207111553,-1584,-1699,16356
20250207111554,-1576,-1673,16350
20250207111555,-1565,-1667,16363
20250207111556,-1595,-1632,16356
20250207111557,-1569,-1674,16350
20250207111558,-1613,-1672,16368
20250207111559,-1584,-1659,16358
20250207111600,-1634,-1651,16340
20250207111601,-1570,-1654,16341
20250207111602,-1571,-1636,16335
20250207111603,-1592,-1668,16343
20250207111604,-1579,-1682,16361
20250207111605,-1623,-1659,16364
20250207111606,-1621,-1657,16359
20250207111607,-1572,-1635,16348
20250207111608,-1617,-1671,16384
20250207111609,-1601,-1653,16338
20250207111610,-1616,-1663,16354
20250207111611,-1616,-1615,16313
20250207111612,-1597,-1645,16330
20250207111613,-1630,-1619,16363
20250207111614,4095,2330,15846
20250207111615,11373,-1505,-940
20250207111616,9535,8965,22
20250207111617,15372,11111,2668
20250207111618,13589,8337,3334
20250207111619,13906,7861,3217
20250207111620,14124,7696,3080
20250207111621,14135,7506,3063
20250207111622,14220,7325,3046
20250207111623,14233,7220,3012
20250207111624,14343,7152,3022
20250207111625,14394,7052,3013
20250207111626,14404,6997,3028
20250207111627,14497,6918,3002
20250207111628,14532,6870,2996
20250207111629,14525,6803,2947
20250207111630,14556,6761,2977
20250207111631,14553,6723,2953
20250207111632,14590,6678,2952
20250207111633,14610,6902,2941
20250207111634,14636,6624,2949
20250207111635,14500,6464,2895
20250207111636,14626,6522,2905
20250207111637,14684,6508,2936
20250207111638,14710,6475,2936
20250207111639,14660,6433,2920
20250207111640,14693,6415,2920
20250207111641,14740,6374,2929
20250207111642,14746,6401,2901
20250207111643,14712,6342,2899
20250207111644,14743,6354,2912
20250207111645,14881,6431,2924
20250207111646,14776,6288,2884
20250207111647,14756,6307,2876
20250207111648,14809,6292,2918
20250207111649,14829,6280,2885
20250207111650,14776,6275,2894
20250207111651,14819,6225,2904
20250207111652,14820,6224,2864
20250207111653,14802,6221,2862
20250207111654,14773,6183,2871
20250207111655,14826,6180,2867
20250207111656,14815,6167,2890
20250207111657,14828,6174,2877
20250207111658,14795,6146,2848
20250207111659,14828,6164,2903
20250207111700,14827,6141,2875
20250207111702,14842,6115,2875
20250207111703,14870,6101,2875
20250207111704,14858,6114,2855
20250207111705,14885,6094,2899
20250207111706,14849,6106,2868
20250207111707,14870,6092,2854
20250207111708,14857,6073,2871
20250207111709,14881,6062,2866
20250207111710,14864,6084,2861
20250207111711,14851,6049,2884
20250207111712,14901,6029,2860
20250207111713,14835,6022,2853
20250207111714,14898,6052,2848
20250207111715,14865,6027,2849
20250207111716,14902,6037,2865
20250207111717,14901,6011,2845
20250207111718,14925,6023,2852
20250207111719,14944,6015,2859
20250207111720,14916,5980,2879
20250207111721,14895,5991,2849
20250207111722,14885,6005,2861
20250207111723,14908,5932,2841
20250207111724,14917,5993,2866
20250207111725,14922,5960,2854
20250207111726,14895,5947,2856
20250207111727,14951,5963,2860
20250207111728,14949,5930,2864
20250207111729,14915,5948,2856
20250207111730,14951,5912,2860
20250207111731,14930,5901,2841
20250207111732,14937,5924,2843
20250207111733,14957,5903,2834
20250207111734,14932,5889,2864
20250207111735,14922,5890,2848
20250207111736,14988,5872,2869
20250207111737,14931,5900,2828
20250207111738,14958,5871,2841
20250207111739,14945,5901,2846
20250207111740,14963,5891,2849
20250207111741,14983,5877,2856
20250207111742,14947,5897,2838
20250207111743,14987,5872,2847
20250207111744,14981,5845,2842
20250207111745,14959,5873,2846
20250207111746,14994,5847,2829
20250207111747,14968,5874,2887
20250207111748,14944,5855,2836
20250207111749,14977,5829,2849
20250207111750,14976,5839,2856
20250207111751,14955,5849,2837
20250207111752,14903,5826,2835
20250207111753,14958,5834,2871
20250207111754,15041,5842,2833
20250207111755,14992,5843,2828
20250207111756,14949,5843,2813
20250207111757,14940,5827,2843
20250207111758,14977,5806,2829
20250207111759,15004,5821,2827
20250207111800,14956,5822,2818
20250207111801,14981,5801,2825
20250207111802,15009,5794,2803
20250207111803,14999,5820,2820
20250207111804,14998,5828,2834
20250207111805,14998,5803,2825
20250207111806,14976,5772,2837
20250207111807,14972,5778,2809
20250207111808,15017,5786,2845
20250207111809,15018,5808,2832
20250207111810,14978,5782,2846
20250207111811,14944,5812,2850
20250207111812,14977,5791,2845
20250207111813,14950,5752,2812
20250207111814,14957,5788,2815
20250207111815,15007,5769,2825
20250207111816,14997,5745,2826
20250207111817,15011,5765,2822
20250207111818,15015,5734,2822
20250207111819,15028,5725,2815
20250207111820,14993,5745,2838
20250207111821,14991,5754,2823
20250207111822,15017,5737,2825
20250207111823,15003,5718,2809
20250207111824,15012,5744,2833
20250207111825,15014,5730,2814
20250207111826,15041,5751,2836
20250207111827,15000,5728,2819
20250207111828,15005,5735,2839
20250207111829,15011,5729,2822
20250207111830,15025,5727,2835
20250207111831,15033,5741,2826
20250207111832,15018,5722,2840
20250207111833,14989,5744,2795
20250207111834,15003,5704,2877
20250207111835,15021,5753,2807
20250207111836,15004,5723,2832
20250207111837,15064,5701,2827
20250207111838,15025,5708,2830
20250207111839,15034,5702,2816
20250207111840,15051,5727,2590
20250207111841,15035,5706,2817
20250207111842,15087,5698,2818
20250207111843,15040,5716,2823
20250207111844,15058,5694,2816
20250207111845,15045,5689,2842
20250207111846,15044,5703,2848
20250207111847,15010,5703,2849
20250207111848,15031,5697,2811
20250207111849,15042,5721,2826
20250207111850,15068,5690,2843
20250207111851,15053,5694,2820
20250207111852,15066,5685,2826
20250207111853,15026,5674,2831
20250207111854,15055,5680,2810
20250207111855,15041,5665,2830
20250207111856,15054,5693,2823
20250207111857,15053,5672,2811
20250207111858,15017,5696,2807
20250207111859,15029,5706,2808
20250207111900,15736,195,4711
20250207111901,4721,2624,-15640
20250207111902,-1147,9881,-12924
20250207111903,-172,8035,-14191
20250207111904,-53,7372,-14561
20250207111905,-85,7155,-14695
20250207111906,-20,7071,-14711
20250207111907,-56,6911,-14759
20250207111908,1,6869,-14796
20250207111909,-20121,28895,-15705
20250207111910,3101,-3480,16403
20250207111911,-2524,8337,13864
20250207111912,-491,-101,16500
20250207111913,-911,3043,15085
20250207111914,-2551,6590,14813
20250207111915,-2596,6875,14674
20250207111916,-2621,6954,14663
20250207111917,-2612,7021,14604
20250207111918,-2620,7064,14613
20250207111919,-2589,7075,14596
20250207111920,-2634,7046,14567
20250207111921,-2612,7151,14632
20250207111922,-2611,7112,14561
20250207111923,-2586,7026,14617
20250207111924,-2640,7066,14552
20250207111925,-2669,7084,14584
20250207111926,-2635,7043,14541
20250207111927,-2645,7040,14596
20250207111928,-2693,7060,14569
20250207111929,-2637,7031,14596
20250207111930,-2627,7067,14568
20250207111931,-2627,7031,14589
20250207111932,-2621,7031,14580
20250207111933,-2611,7000,14622
20250207111934,-2615,7017,14632
20250207111935,-2609,6997,14628
20250207111936,-2643,7009,14610
20250207111937,-2660,6982,14629
20250207111938,-2618,7008,14615
20250207111939,-2664,6953,14646
20250207111940,-2635,6998,14605
20250207111941,-2631,6910,14612
20250207111942,-2606,6972,14649
20250207111943,-2625,6933,14628
20250207111944,-2623,6938,14617
20250207111945,-2640,6925,14613
20250207111946,-2613,6936,14630
20250207111947,-2583,6912,14650
20250207111948,-2609,6900,14652
20250207111949,-2632,6904,14660
20250207111950,-2634,6885,14657
20250207111951,-2599,6896,14638
20250207111952,-2610,6892,14671
20250207111953,-2637,6894,14659
20250207111954,-2612,6856,14663
20250207111955,-2616,6846,14675
20250207111956,-2631,6854,14682
20250207111957,-2620,6856,14677
20250207111958,-2565,6864,14724
20250207111959,-2618,6864,14684
20250207112000,-2574,6897,14696
20250207112001,-2633,6837,14746
20250207112002,-2590,6821,14699
20250207112003,-2625,6837,14685
20250207112004,-2618,6916,14660
20250207112005,-2589,6824,14706
20250207112006,-2597,6838,14717
20250207112007,-2597,6772,14699
20250207112008,-2576,6803,14722
20250207112009,-2585,6788,14726
20250207112010,-2591,6760,14803
20250207112011,-2545,6716,14744
20250207112012,-2587,6748,14766
20250207112013,-2581,6774,14726
20250207112014,-2574,6694,14775
20250207112015,-2498,6621,14848
20250207112016,-2589,6661,14783
20250207112017,-2574,6698,14796
20250207112018,-2575,6706,14779
20250207112019,-2614,6708,14780
20250207112020,-2580,6716,14779
20250207112021,-2554,6717,14778
20250207112022,-2580,6646,14767
20250207112023,-2528,6697,14771
20250207112024,-2562,6754,14764
20250207112025,-2593,6704,14782
20250207112026,-2547,6674,14763
20250207112027,-2606,6715,14808
20250207112028,-2594,6725,14731
20250207112029,-2556,6690,14782
20250207112030,-2585,6676,14795
20250207112031,-2553,6652,14825
20250207112032,-2538,6632,14792
20250207112033,-2544,6681,14800
20250207112034,-2574,6657,14844
20250207112035,-2596,6664,14810
20250207112036,-2568,6638,14822
20250207112037,-2576,6601,14803
20250207112038,-2546,6633,14790
20250207112039,-2532,6635,14807
20250207112040,-2572,6664,14801
20250207112041,-2550,6606,14835
20250207112042,-2322,6629,14796
20250207112043,-2535,6623,14830
20250207112044,-2561,6629,14847
20250207112045,-2577,6622,14762
20250207112046,-2575,6628,14820
20250207112047,-2552,6625,14833
20250207112048,-2607,6630,14781
20250207112049,-2574,6633,14805
20250207112050,-2548,6569,14838
20250207112051,-2529,6613,14801
20250207112052,-2554,6622,14806
20250207112053,-2516,6573,14837
20250207112054,-2547,6601,14810
20250207112055,-2608,6590,14860
20250207112056,-2553,6602,14826
20250207112057,-2556,6583,14805
20250207112058,-2547,6564,14825
20250207112059,-2510,6543,14858
20250207112100,-2615,6567,14831
20250207112101,-2563,6548,14833
20250207112102,-2561,6605,14808
20250207112103,-2556,6575,14813
20250207112104,-2536,6620,14802
20250207112105,-2557,6544,14861
20250207112106,-2574,6589,14815
20250207112107,-2527,6568,14844
20250207112108,-2539,6537,14862
20250207112109,-2587,6548,14838
20250207112110,-2577,6566,14814
20250207112111,-2585,6554,14860
20250207112112,-2561,6571,14887
20250207112113,-2578,6558,14837
20250207112114,-2523,6529,14865
20250207112115,-2523,6516,14858
20250207112116,-2548,6532,14843
20250207112117,-2528,6522,14843
20250207112118,-2504,6508,14853
20250207112119,-2553,6521,14849
20250207112120,-2789,6516,14841
20250207112121,-2559,6518,14832
20250207112122,-2579,6506,14872
20250207112123,-2551,6521,14874
20250207112124,-2508,6490,14889
20250207112125,-2550,6499,14865
20250207112126,-2402,6462,14871
20250207112127,-2540,6530,14867
20250207112128,-2518,6550,14868
20250207112129,-2537,6447,14858
20250207112130,-2552,6538,14849
20250207112131,-2510,6492,14868
20250207112132,-2540,6529,14885
20250207112133,-2572,6493,14880
20250207112134,-2522,6454,14868
20250207112135,-2523,6495,14889
20250207112136,-2549,6500,14894
20250207112137,-2501,6448,14923
20250207112138,-2552,6502,14844
20250207112139,-2559,6464,14891
20250207112140,-2525,6483,14882
20250207112141,-2553,6448,14927
20250207112142,-2512,6478,14897
20250207112143,-2503,6463,14866
20250207112144,-2575,6472,14892
20250207112145,-2497,6457,14881
20250207112146,-2533,6508,14859
20250207112147,-2549,6423,14888
20250207112148,-2489,6390,14848
20250207112149,-2495,6425,14897
20250207112150,-2521,6426,14877
20250207112151,-2527,6426,14893
20250207112152,-2787,6447,14920
20250207112153,-2524,6408,14895
20250207112154,-2495,6431,14944
20250207112155,-2524,6442,14883
20250207112156,-2471,6148,14918
20250207112157,-2480,6409,14925
20250207112158,-2575,6417,14920
20250207112159,-2527,6408,14931
20250207112200,-2504,6461,14892
20250207112201,-2543,6388,14885
20250207112202,-2543,6414,14902
20250207112203,-2537,6400,14926
20250207112204,-2534,6390,14899
20250207112205,-2544,6413,14880
20250207112206,-2479,6494,14880
20250207112207,-2466,6408,14920
20250207112208,-2525,6400,14935
20250207112209,-2510,6468,14966
20250207112210,-2515,6433,14926
20250207112211,-2560,6379,14914
20250207112212,-2503,6419,14936
20250207112213,-2515,6404,14919
20250207112214,-2489,6372,14937
20250207112215,-2540,6394,14900
20250207112216,-2523,6373,14900
20250207112217,-2542,6371,14904
20250207112218,-2522,6380,14915
20250207112219,-2496,6351,14930
20250207112220,-2520,6395,14950
20250207112221,-2503,6401,14936
20250207112222,-2538,6338,14952
20250207112223,-2514,6370,14936
20250207112224,-2534,6407,14917
20250207112225,-2527,6385,14935
20250207112226,-2513,6371,14948
20250207112227,-2501,6390,14945
20250207112228,-2522,6377,14932
20250207112229,-2542,6358,14917
20250207112230,-2505,6412,14930
20250207112231,-2497,6374,14978
20250207112232,-2522,6390,14913
20250207112233,-2538,6364,14981
20250207112234,-2528,6363,14938
20250207112235,-2534,6355,14932
20250207112236,-2537,6323,14948
20250207112237,-2522,6355,15001
20250207112238,-2479,6363,14962
20250207112239,-2464,6352,14929
20250207112240,-2506,6338,14963
20250207112241,-2549,6354,14914
20250207112242,-2562,6306,14956
20250207112243,-2490,6336,14948
20250207112244,-2547,6310,14935
20250207112245,-2515,6369,14951
20250207112246,-2517,6388,14956
20250207112247,-2535,6332,14941
20250207112248,-2481,6352,14949
20250207112249,-2435,6332,14908
20250207112250,-2515,6323,14932
20250207112251,-2457,6268,14977
20250207112252,-2517,6303,14979
20250207112253,-2480,6342,14981
20250207112254,-2520,6312,14946
20250207112255,-2506,6318,14972
20250207112256,-2504,6315,14931
20250207112257,-2551,6301,14947
20250207112258,-2514,6301,14956
20250207112259,-2535,6287,14957
20250207112300,-2503,6325,14928
20250207112301,-2442,6320,14968
20250207112302,-2477,6326,14973
20250207112303,-2451,6297,15001
20250207112304,-2493,6302,15009
20250207112305,-2511,6354,14974
20250207112306,-2504,6311,14967
20250207112307,-2480,6286,14932
20250207112308,-2471,6320,14951
20250207112309,-2516,6300,14985
20250207112310,-2472,6275,14964
20250207112311,-2535,6279,14970
20250207112312,-2471,6291,14960
20250207112313,-2529,6267,14969
20250207112314,-2494,6270,14999
20250207112315,-2489,6261,14980
20250207112316,-2508,6297,14970
20250207112317,-2506,6294,14980
20250207112318,-2466,6228,14979
20250207112319,-2480,6242,14986
20250207112320,-2465,6270,14986
20250207112321,-2498,6267,14991
20250207112322,-2521,6277,14985
20250207112323,-2474,6287,14953
20250207112324,-2511,6277,14973
20250207112325,-2497,6260,14990
20250207112326,-2493,6293,14996
20250207112327,-2484,6276,15005
20250207112328,-2497,6238,14968
20250207112329,-2481,6226,14984
20250207112330,-2496,6255,14988
20250207112331,-2483,6217,14907
20250207112332,-2475,6228,15009
20250207112333,-2512,6286,14943
20250207112334,-2508,6200,14997
20250207112335,-2452,6221,15010
20250207112336,-2446,6250,15001
20250207112337,-2461,6222,14966
20250207112338,-2497,6241,14996
20250207112339,-2503,6233,15013
20250207112340,-2492,6193,14982
20250207112341,-2511,6229,14973
20250207112342,-2476,6224,14994
20250207112343,-2475,6235,15003
20250207112344,-2446,6240,15020
20250207112345,-2467,6234,15009
20250207112346,-2485,6249,14995
20250207112347,-2495,6261,15008
20250207112348,-2515,6195,14965
20250207112349,-2489,6244,14981
20250207112350,-2476,6222,15007
20250207112351,-2430,6202,15018
20250207112352,-2482,6194,15007
20250207112353,-2498,6239,14965
20250207112354,-2502,6201,14996
20250207112355,-2489,6272,15021
20250207112356,-2496,6228,15001
20250207112357,-2447,6219,14997
20250207112358,-2476,6250,14994
20250207112359,-2517,6209,15010
20250207112400,-2429,6193,15057
20250207112401,-2476,6210,15028
20250207112402,-2498,6209,14996
20250207112403,-2504,6201,14995
20250207112404,-2485,6206,14984
20250207112405,-2452,6244,15000
20250207112406,-2501,6218,14996
20250207112407,-2493,6215,14992
20250207112408,-2522,6240,15030
20250207112409,-2505,6213,14952
20250207112410,-2474,6182,15000
20250207112411,-2475,6236,15020
20250207112412,-2458,6196,15046
20250207112413,-2466,6171,14995
20250207112414,-2513,6168,15018
20250207112415,-2479,6149,15069
20250207112416,-2450,6177,15009
20250207112417,-2468,6206,15012
20250207112418,-2483,6170,14995
20250207112419,-2479,6161,15017
20250207112420,-2486,6184,15022
20250207112421,-2447,6196,15079
20250207112422,-2444,6169,15026
20250207112423,-2499,6172,15027
20250207112424,-2448,6160,15042
20250207112425,-2440,6198,15041
20250207112426,-2457,6165,15025
20250207112427,-2460,6165,15047
20250207112428,-2466,6200,15027
20250207112429,-2425,6175,15022
20250207112430,-2459,6166,15046
20250207112431,-2453,6172,15072
20250207112432,-2422,6141,15047
20250207112433,-2455,6186,15032
20250207112434,-2454,6149,15069
20250207112435,-2466,6154,15033
20250207112436,-2429,6150,15052
20250207112437,-2437,6146,15038
20250207112438,-2469,6161,15016
20250207112439,-2467,6168,15043
20250207112440,-2445,6177,15044
20250207112441,-2457,6171,15031
20250207112442,-2470,6155,15022
20250207112443,-2445,6129,15025
20250207112444,-2455,6165,15015
20250207112445,-2468,6162,15034
20250207112446,-2473,6134,15048
20250207112447,-2469,6165,15022
20250207112448,-2474,6150,15018
20250207112449,-2469,6142,15035
20250207112450,-2423,6127,15027
20250207112451,-2474,6169,15021
20250207112452,-2467,6158,15038
20250207112453,-2367,6138,15073
20250207112454,-2448,6085,15042
20250207112455,-2446,6179,15024
20250207112456,-2456,6119,15045
20250207112457,-2456,6248,15019
20250207112458,-2463,6150,15065
20250207112459,-2479,6092,15059
20250207112500,-2368,6047,15326
20250207112501,-2441,6111,15074
20250207112502,-2465,6093,15044
20250207112503,-2485,6138,15049
20250207112504,-2424,6106,15060
20250207112505,-2475,6097,15061
20250207112506,-2441,6125,15039
20250207112507,-2445,6167,15045
20250207112508,-2490,6100,15052
20250207112509,-2456,6099,15053
20250207112510,-2437,6093,15086
20250207112511,-2430,6096,15064
20250207112512,-2449,6101,15068
20250207112513,-2455,6075,15046
20250207112514,-2460,6102,15056
20250207112515,-2442,6110,15087
20250207112516,-2414,6078,15075
20250207112517,-2500,6101,15111
20250207112519,-2398,6103,15113
20250207112520,-2491,6118,15070
20250207112521,-2407,6080,15047
20250207112522,-2407,6068,15056
20250207112523,-2426,6084,15064
20250207112524,-2460,6087,15057
20250207112525,-2419,6081,15033
20250207112526,-2415,6074,15054
20250207112527,-2422,6088,15049
20250207112528,-2446,6074,15066
20250207112529,-2443,6064,15075
20250207112530,-2492,6056,15086
20250207112531,-2469,6066,15063
20250207112532,-2442,6082,15056
20250207112533,-2440,6061,15097
20250207112534,-2451,6077,15088
20250207112535,-2463,6026,15062
20250207112536,-2429,6048,15092
20250207112537,-2478,6163,15045
20250207112538,-2442,6013,15106
20250207112539,-2405,6068,15064
20250207112540,-2476,5984,15041
20250207112541,-2489,6022,15188
20250207112542,-2410,6068,15087
20250207112543,-2432,6058,15062
20250207112544,-2448,6061,15058
20250207112545,-2450,6036,15096
20250207112546,-2416,6028,15092
20250207112547,-2427,6089,15102
20250207112548,-2473,6073,15073
20250207112549,-2445,6043,15104
20250207112550,-2426,6069,15150
20250207112551,-2402,6064,15108
20250207112552,-2406,6063,15081
20250207112553,-2449,6068,15059
20250207112554,-2475,6007,15092
20250207112555,-2438,6051,15136
20250207112556,-2445,6052,15056
20250207112557,-2412,6051,15057
20250207112558,-2463,6054,15133
20250207112559,-2470,6034,15065
20250207112600,-2452,6007,15094
20250207112601,-2434,6035,15097
20250207112602,-2430,6002,15081
20250207112603,-2366,6089,15123
20250207112604,-2480,6043,15038
20250207112605,-2443,5993,15112
20250207112606,-2468,6021,15067
20250207112607,-2384,5989,15127
20250207112608,-2439,6030,15087
20250207112609,-2403,6012,15095
20250207112610,-2432,6002,15116
20250207112611,-2452,6044,15092
20250207112612,-2451,6040,15080
20250207112613,-2443,5991,15116
20250207112614,-2404,5989,15109
20250207112615,-2454,6024,15101
20250207112616,-2444,5996,15098
20250207112617,-2439,5981,15017
20250207112618,-2391,6075,15067
20250207112619,-2399,5950,15121
20250207112620,-2453,5975,15100
20250207112621,-2446,5989,15110
20250207112622,-2426,6027,15103
20250207112623,-2416,5995,15070
20250207112624,-2430,5989,15115
20250207112625,-2419,6007,15091
20250207112626,-2436,5975,15124
20250207112627,-2430,5974,15125
20250207112628,-2408,5984,15124
20250207112629,-2439,5983,15102
20250207112630,-2437,5981,15098
20250207112631,-2402,5968,15104
20250207112632,-2434,6012,15110
20250207112633,-2414,5976,15106
20250207112634,-2433,5965,15117
20250207112635,-2434,5967,15120
20250207112636,-2411,5913,15207
20250207112637,-2415,6012,15152
20250207112638,-2414,5969,15115
20250207112639,-2457,5993,15110
20250207112640,-2423,5941,15145
20250207112641,-2406,6018,15094
20250207112642,-2399,5948,15110
20250207112643,-2432,5980,15123
20250207112644,-2412,6047,15144
20250207112645,-2428,5985,15116
20250207112646,-2423,5937,15121
20250207112647,-2426,5962,15084
20250207112648,-2415,5977,15109
20250207112649,-2401,5956,15126
20250207112650,-2446,5944,15125
20250207112651,-2434,5962,15128
20250207112652,-2367,5986,15149
20250207112653,-2440,5936,15103
20250207112654,-2406,5951,15135
20250207112655,-2408,5991,15110
20250207112656,-2427,5969,15141
20250207112657,-2451,5975,15152
20250207112658,-2406,5968,15150
20250207112659,-2405,5968,15142
20250207112700,-2447,5953,15147
20250207112701,-2397,5990,15119
20250207112702,-2405,5973,15151
20250207112703,-2358,5969,15133
20250207112704,-2435,5924,15117
20250207112705,-2409,5993,15142
20250207112706,-2382,5943,15161
20250207112707,-2443,6006,15107
20250207112708,-2431,5923,15118
20250207112709,-2388,5933,15146
20250207112710,-2442,5967,15117
20250207112711,-2440,5964,15140
20250207112712,-2435,5949,15111
20250207112713,-2406,6002,15141
20250207112714,-2404,5967,15126
20250207112715,-2452,5955,15136
20250207112716,-466,-2664,14280
20250207112717,-876,-68,16458
20250207112718,-584,44,16530
20250207112719,-560,-47,16471
20250207112720,-612,-92,16495
20250207112721,-610,-82,16500
20250207112722,-581,-55,16487
20250207112723,-575,-93,16454
20250207112724,-647,-51,16495
20250207112725,-605,-47,16495
20250207112726,-630,-88,16498
20250207112727,-588,-33,16509
20250207112728,-593,-80,16523
20250207112729,-656,-70,16512
20250207112730,-613,-47,16537
20250207112731,-628,-86,16479
20250207112732,-618,-93,16500
20250207112733,-639,-30,16474
20250207112734,-639,-34,16505
20250207112735,-621,-63,16482
20250207112736,-639,-60,16495
20250207112737,-629,-81,16498
20250207112738,-608,-63,16480
20250207112739,-635,-8,16520
20250207112740,-586,-68,16484
20250207112741,-638,-31,16474
20250207112742,-658,-51,16491
20250207112743,-636,-48,16500
20250207112744,-621,-56,16510
