time,value
2025-04-07T04:47:27.054224181Z,11.51850414276123
2025-04-07T04:47:27.924103353Z,9.253589630126953
2025-04-07T04:47:29.633900269Z,7.340622425079346
2025-04-07T04:47:30.559164257Z,8.856152534484863
2025-04-07T04:47:31.598568768Z,5.439626216888428
2025-04-07T04:47:32.569156334Z,7.026981830596924
2025-04-07T04:47:33.67908195Z,6.370970726013184
2025-04-07T04:47:34.539110959Z,7.572859764099121
2025-04-07T04:47:35.599134496Z,7.311892032623291
2025-04-07T04:47:36.564149628Z,9.133879661560059
2025-04-07T04:47:37.59936956Z,3.050212860107422
2025-04-07T04:47:38.639191601Z,8.286332130432129
2025-04-07T04:47:39.59943041Z,6.342240333557129
2025-04-07T04:47:40.559367727Z,6.342240333557129
2025-04-07T04:47:41.609292263Z,3.445256233215332
2025-04-07T04:47:42.644031205Z,9.057265281677246
2025-04-07T04:47:43.613564868Z,8.868123054504395
2025-04-07T04:47:44.559559759Z,8.868123054504395
2025-04-07T04:47:45.609324333Z,8.216899871826172
2025-04-07T04:47:46.589203041Z,8.932766914367676
2025-04-07T04:47:47.598975874Z,9.765948295593262
2025-04-07T04:47:48.648804047Z,9.706093788146973
2025-04-07T04:47:49.60405687Z,9.691728591918945
2025-04-07T04:47:50.70412374Z,9.713275909423828
2025-04-07T04:47:51.61426738Z,9.706093788146973
2025-04-07T04:47:52.718927274Z,11.092336654663086
2025-04-07T04:47:53.599037056Z,12.392388343811035
2025-04-07T04:47:54.63924447Z,4.529829502105713
2025-04-07T04:47:55.608933974Z,4.41969633102417
2025-04-07T04:47:56.639253002Z,3.069366693496704
2025-04-07T04:47:57.614238967Z,-1.4413094520568848
2025-04-07T04:47:58.69891498Z,9.30386734008789
2025-04-07T04:47:59.601026346Z,2.456450939178467
2025-04-07T04:48:00.643688264Z,6.840234279632568
2025-04-07T04:48:01.679337745Z,16.879121780395508
2025-04-07T04:48:02.639093227Z,6.813898086547852
2025-04-07T04:48:03.639240853Z,8.252813339233398
2025-04-07T04:48:04.648814084Z,7.709329605102539
2025-04-07T04:48:05.603614076Z,9.29189682006836
2025-04-07T04:48:06.638607309Z,7.778761386871338
2025-04-07T04:48:07.608656514Z,5.861005783081055
2025-04-07T04:48:08.6339707Z,7.158663272857666
2025-04-07T04:48:09.624400375Z,8.769960403442383
2025-04-07T04:48:10.604394696Z,8.702922821044922
2025-04-07T04:48:11.609298574Z,8.863334655761719
2025-04-07T04:48:12.654135557Z,9.694122314453125
2025-04-07T04:48:13.599217959Z,9.50498104095459
2025-04-07T04:48:14.644060435Z,4.551377296447754
2025-04-07T04:48:15.604487907Z,7.577648162841797
2025-04-07T04:48:16.64431718Z,7.42681360244751
2025-04-07T04:48:17.613617533Z,8.027758598327637
2025-04-07T04:48:18.639401343Z,6.349422931671143
2025-04-07T04:48:19.609449014Z,8.860940933227539
2025-04-07T04:48:20.724334257Z,8.777143478393555
2025-04-07T04:48:21.763821695Z,9.0859956741333
2025-04-07T04:48:22.724133645Z,8.336610794067383
2025-04-07T04:48:23.778989723Z,8.81784439086914
2025-04-07T04:48:24.654134376Z,8.78432559967041
2025-04-07T04:48:25.608730955Z,9.045293807983398
2025-04-07T04:48:26.728826607Z,9.313444137573242
2025-04-07T04:48:27.624100254Z,9.20091724395752
2025-04-07T04:48:28.739052783Z,9.337387084960938
2025-04-07T04:48:29.639681094Z,7.16584587097168
2025-04-07T04:48:30.733869813Z,1.2497732639312744
2025-04-07T04:48:31.604941266Z,-17.324443817138672
2025-04-07T04:48:32.639673731Z,-1.0893617868423462
2025-04-07T04:48:33.758707462Z,-3.1531636714935303
2025-04-07T04:48:34.719422288Z,-3.2178070545196533
2025-04-07T04:48:35.599407659Z,-2.8874073028564453
2025-04-07T04:48:36.729535681Z,-3.181894063949585
2025-04-07T04:48:37.629017571Z,-2.846705913543701
2025-04-07T04:48:38.728847826Z,-2.8562827110290527
2025-04-07T04:48:39.604538246Z,-3.1723172664642334
2025-04-07T04:48:40.664396762Z,-2.8419175148010254
2025-04-07T04:48:41.605016849Z,-3.0095114707946777
2025-04-07T04:48:42.639329124Z,-2.9688100814819336
2025-04-07T04:48:43.614416265Z,-2.8586769104003906
2025-04-07T04:48:44.620541572Z,-3.1747114658355713
2025-04-07T04:48:45.599597729Z,-3.2369606494903564
2025-04-07T04:48:46.639037361Z,-3.2968156337738037
2025-04-07T04:48:47.598654514Z,-2.920926094055176
2025-04-07T04:48:48.654148737Z,-2.9328970909118652
2025-04-07T04:48:49.694494712Z,-3.093308687210083
2025-04-07T04:48:50.669090857Z,-2.96162748336792
2025-04-07T04:48:51.759169305Z,9.040505409240723
2025-04-07T04:48:52.729710994Z,10.486603736877441
2025-04-07T04:48:53.759369895Z,8.403648376464844
2025-04-07T04:48:54.649374796Z,8.374917984008789
2025-04-07T04:48:55.600107598Z,8.248024940490723
2025-04-07T04:48:56.658996086Z,8.96389102935791
2025-04-07T04:48:57.599527712Z,9.555258750915527
2025-04-07T04:48:58.718722362Z,6.983886241912842
2025-04-07T04:48:59.684771959Z,7.548917770385742
2025-04-07T04:49:00.723675299Z,7.24485445022583
2025-04-07T04:49:01.764636857Z,5.628767967224121
2025-04-07T04:49:02.72383912Z,0.4884171485900879
2025-04-07T04:49:03.609198879Z,1.778891921043396
2025-04-07T04:49:04.634161334Z,0.4692635238170624
2025-04-07T04:49:05.599363944Z,0.7086837291717529
2025-04-07T04:49:06.718536784Z,2.4205379486083984
2025-04-07T04:49:07.68909298Z,4.613626480102539
2025-04-07T04:49:08.658903459Z,3.5721490383148193
2025-04-07T04:49:09.745730789Z,3.7277719974517822
2025-04-07T04:49:10.72437551Z,3.976768970489502
2025-04-07T04:49:11.694189043Z,4.14915132522583
2025-04-07T04:49:12.638994207Z,4.1180267333984375
2025-04-07T04:49:13.763598969Z,4.1180267333984375
2025-04-07T04:49:14.72014535Z,4.4723687171936035
2025-04-07T04:49:15.684125531Z,4.434061527252197
2025-04-07T04:49:16.639044589Z,5.621585369110107
2025-04-07T04:49:17.763609383Z,-0.8882488012313843
2025-04-07T04:49:18.719166983Z,12.713211059570312
2025-04-07T04:49:19.679445399Z,4.036623954772949
2025-04-07T04:49:20.724170516Z,12.263101577758789
2025-04-07T04:49:21.603953206Z,4.1156325340271
2025-04-07T04:49:22.644454352Z,3.8810009956359863
2025-04-07T04:49:23.763951944Z,4.288015365600586
2025-04-07T04:49:24.644553413Z,7.845798969268799
2025-04-07T04:49:25.599807001Z,4.6255974769592285
2025-04-07T04:49:26.639221794Z,6.030993938446045
2025-04-07T04:49:27.674432148Z,6.189011573791504
2025-04-07T04:49:28.624390816Z,5.329493045806885
2025-04-07T04:49:29.764742934Z,5.592854976654053
2025-04-07T04:49:30.71911178Z,5.858611583709717
2025-04-07T04:49:31.75873215Z,6.145915985107422
2025-04-07T04:49:32.648602196Z,1.0295066833496094
2025-04-07T04:49:33.604715689Z,10.869675636291504
2025-04-07T04:49:34.6493571Z,4.704606533050537
2025-04-07T04:49:35.685319194Z,7.354987621307373
2025-04-07T04:49:36.624373543Z,6.694188117980957
2025-04-07T04:49:37.759465481Z,6.799532890319824
2025-04-07T04:49:38.798781278Z,7.659051418304443
2025-04-07T04:49:39.684301453Z,6.265625953674316
2025-04-07T04:49:40.659194445Z,6.114790916442871
2025-04-07T04:49:41.68483187Z,5.870582580566406
2025-04-07T04:49:42.648763836Z,7.230489253997803
2025-04-07T04:49:43.665367874Z,5.157110691070557
2025-04-07T04:49:44.65605519Z,8.236053466796875
2025-04-07T04:49:45.683669737Z,7.929595947265625
2025-04-07T04:49:46.719363022Z,8.219294548034668
2025-04-07T04:49:47.674097474Z,8.087613105773926
2025-04-07T04:49:48.6439284Z,8.492233276367188
2025-04-07T04:49:49.694172249Z,8.841787338256836
2025-04-07T04:49:50.799342647Z,8.497021675109863
2025-04-07T04:49:51.764276578Z,7.996633529663086
2025-04-07T04:49:52.728848666Z,6.1985883712768555
2025-04-07T04:49:53.68435491Z,7.29034423828125
2025-04-07T04:49:54.64912825Z,8.497021675109863
2025-04-07T04:49:55.67946389Z,5.604825973510742
2025-04-07T04:49:56.789815523Z,6.007051944732666
2025-04-07T04:49:57.699335289Z,0.47165772318840027
2025-04-07T04:49:58.654837092Z,7.884106159210205
2025-04-07T04:49:59.709577961Z,10.335768699645996
2025-04-07T04:50:00.814172631Z,10.881647109985352
2025-04-07T04:50:01.694437156Z,2.5330653190612793
2025-04-07T04:50:02.833724099Z,6.1530985832214355
2025-04-07T04:50:03.678817521Z,6.682217121124268
2025-04-07T04:50:04.644556811Z,0.23702596127986908
2025-04-07T04:50:05.679697214Z,8.02536392211914
2025-04-07T04:50:06.654369512Z,8.015787124633789
2025-04-07T04:50:07.679675745Z,12.404358863830566
2025-04-07T04:50:08.664266469Z,6.648698329925537
2025-04-07T04:50:09.739651358Z,8.1139497756958
2025-04-07T04:50:10.804970202Z,5.880159378051758
2025-04-07T04:50:11.759098133Z,6.222530364990234
2025-04-07T04:50:12.803674458Z,6.141127586364746
2025-04-07T04:50:13.679456784Z,6.900089263916016
2025-04-07T04:50:14.656683447Z,7.38132381439209
2025-04-07T04:50:15.764703123Z,6.244078159332275
2025-04-07T04:50:16.655433305Z,-0.004788403399288654
2025-04-07T04:50:17.769777254Z,1.6376339197158813
2025-04-07T04:50:18.829685524Z,2.631227731704712
2025-04-07T04:50:19.768938827Z,3.6104562282562256
2025-04-07T04:50:20.718896887Z,4.216189384460449
2025-04-07T04:50:21.779476709Z,3.9887399673461914
2025-04-07T04:50:22.639412925Z,4.091690540313721
2025-04-07T04:50:23.684509631Z,3.797203779220581
2025-04-07T04:50:24.654693328Z,-0.10773907601833344
2025-04-07T04:50:25.683753182Z,2.5067291259765625
2025-04-07T04:50:26.644343716Z,2.7102363109588623
2025-04-07T04:50:27.759400238Z,2.918531894683838
2025-04-07T04:50:28.808934468Z,2.5929205417633057
2025-04-07T04:50:29.679025366Z,2.652775526046753
2025-04-07T04:50:30.824221256Z,2.470816135406494
2025-04-07T04:50:31.778462139Z,2.43011474609375
2025-04-07T04:50:32.718849701Z,2.9927520751953125
2025-04-07T04:50:33.759243386Z,4.474762916564941
2025-04-07T04:50:34.814374761Z,4.290409564971924
