time,value
2025-04-07T04:47:27.054224181Z,0.8212111592292786
2025-04-07T04:47:27.924103353Z,5.324704647064209
2025-04-07T04:47:29.633900269Z,5.216965675354004
2025-04-07T04:47:30.559164257Z,2.2864625453948975
2025-04-07T04:47:31.598568768Z,5.7772088050842285
2025-04-07T04:47:32.569156334Z,3.97916316986084
2025-04-07T04:47:33.67908195Z,6.964732646942139
2025-04-07T04:47:34.539110959Z,6.598419666290283
2025-04-07T04:47:35.599134496Z,6.291962146759033
2025-04-07T04:47:36.564149628Z,7.627926826477051
2025-04-07T04:47:37.59936956Z,5.080495834350586
2025-04-07T04:47:38.639191601Z,3.2297780513763428
2025-04-07T04:47:39.59943041Z,0.545877993106842
2025-04-07T04:47:40.559367727Z,0.545877993106842
2025-04-07T04:47:41.609292263Z,4.182670593261719
2025-04-07T04:47:42.644031205Z,2.849100112915039
2025-04-07T04:47:43.613564868Z,2.31758713722229
2025-04-07T04:47:44.559559759Z,2.31758713722229
2025-04-07T04:47:45.609324333Z,3.315969467163086
2025-04-07T04:47:46.589203041Z,0.3232172429561615
2025-04-07T04:47:47.598975874Z,0.2825157940387726
2025-04-07T04:47:48.648804047Z,0.26575639843940735
2025-04-07T04:47:49.60405687Z,0.24660277366638184
2025-04-07T04:47:50.70412374Z,0.24181437492370605
2025-04-07T04:47:51.61426738Z,0.22505496442317963
2025-04-07T04:47:52.718927274Z,0.06703764945268631
2025-04-07T04:47:53.599037056Z,-0.5339069962501526
2025-04-07T04:47:54.63924447Z,5.736507415771484
2025-04-07T04:47:55.608933974Z,7.50582218170166
2025-04-07T04:47:56.639253002Z,-1.316810965538025
2025-04-07T04:47:57.614238967Z,1.7932571172714233
2025-04-07T04:47:58.69891498Z,-6.366182327270508
2025-04-07T04:47:59.601026346Z,-6.414066314697266
2025-04-07T04:48:00.643688264Z,3.308786630630493
2025-04-07T04:48:01.679337745Z,-1.802833914756775
2025-04-07T04:48:02.639093227Z,5.966350555419922
2025-04-07T04:48:03.639240853Z,4.797980308532715
2025-04-07T04:48:04.648814084Z,6.0405707359313965
2025-04-07T04:48:05.603614076Z,2.8107926845550537
2025-04-07T04:48:06.638607309Z,5.2911858558654785
2025-04-07T04:48:07.608656514Z,7.680599212646484
2025-04-07T04:48:08.6339707Z,5.442020416259766
2025-04-07T04:48:09.624400375Z,3.603273630142212
2025-04-07T04:48:10.604394696Z,2.9520506858825684
2025-04-07T04:48:11.609298574Z,3.667917013168335
2025-04-07T04:48:12.654135557Z,-1.0797849893569946
2025-04-07T04:48:13.599217959Z,0.23702596127986908
2025-04-07T04:48:14.644060435Z,6.854599475860596
2025-04-07T04:48:15.604487907Z,-1.9800047874450684
2025-04-07T04:48:16.64431718Z,5.456385612487793
2025-04-07T04:48:17.613617533Z,1.9177556037902832
2025-04-07T04:48:18.639401343Z,5.664681434631348
2025-04-07T04:48:19.609449014Z,3.9863457679748535
2025-04-07T04:48:20.724334257Z,4.010287761688232
2025-04-07T04:48:21.763821695Z,4.2544965744018555
2025-04-07T04:48:22.724133645Z,3.3423056602478027
2025-04-07T04:48:23.778989723Z,3.4548330307006836
2025-04-07T04:48:24.654134376Z,3.318363666534424
2025-04-07T04:48:25.608730955Z,3.1747114658355713
2025-04-07T04:48:26.728826607Z,2.8179752826690674
2025-04-07T04:48:27.624100254Z,2.829946517944336
2025-04-07T04:48:28.739052783Z,2.7126305103302
2025-04-07T04:48:29.639681094Z,3.404554843902588
2025-04-07T04:48:30.733869813Z,0.38067805767059326
2025-04-07T04:48:31.604941266Z,5.75326681137085
2025-04-07T04:48:32.639673731Z,2.9664158821105957
2025-04-07T04:48:33.758707462Z,1.6711528301239014
2025-04-07T04:48:34.719422288Z,1.702277421951294
2025-04-07T04:48:35.599407659Z,1.5634137392044067
2025-04-07T04:48:36.729535681Z,1.3263877630233765
2025-04-07T04:48:37.629017571Z,1.2617442607879639
2025-04-07T04:48:38.728847826Z,1.3048399686813354
2025-04-07T04:48:39.604538246Z,1.1779472827911377
2025-04-07T04:48:40.664396762Z,1.1085153818130493
2025-04-07T04:48:41.605016849Z,1.1540051698684692
2025-04-07T04:48:42.639329124Z,1.0869675874710083
2025-04-07T04:48:43.614416265Z,1.0558429956436157
2025-04-07T04:48:44.620541572Z,0.9624691009521484
2025-04-07T04:48:45.599597729Z,0.7134721279144287
2025-04-07T04:48:46.639037361Z,0.6105214357376099
2025-04-07T04:48:47.598654514Z,0.6248866319656372
2025-04-07T04:48:48.654148737Z,0.45250412821769714
2025-04-07T04:48:49.694494712Z,0.49799394607543945
2025-04-07T04:48:50.669090857Z,0.6655880808830261
2025-04-07T04:48:51.759169305Z,1.9177556037902832
2025-04-07T04:48:52.729710994Z,1.2737152576446533
2025-04-07T04:48:53.759369895Z,1.9345149993896484
2025-04-07T04:48:54.649374796Z,2.365471363067627
2025-04-07T04:48:55.600107598Z,1.1420341730117798
2025-04-07T04:48:56.658996086Z,1.0965443849563599
2025-04-07T04:48:57.599527712Z,1.5322890281677246
2025-04-07T04:48:58.718722362Z,0.33518823981285095
2025-04-07T04:48:59.684771959Z,-1.2952631711959839
2025-04-07T04:49:00.723675299Z,-1.2282254695892334
2025-04-07T04:49:01.764636857Z,0.9744400978088379
2025-04-07T04:49:02.72383912Z,17.702728271484375
