timestamp,x,y,z
1741021273.9253402,0.43,-0.37,0.18
1741021274.2593307,0.43,-0.37,0.12
1741021274.5885377,0.43,-0.37,0.12
1741021274.9173324,0.43,-0.37,0.18
1741021275.247498,0.43,-0.37,0.12
1741021275.5773842,0.43,-0.37,0.12
1741021275.9090385,0.37,-0.37,0.18
1741021276.3269517,0.37,-0.37,0.18
1741021276.6586106,0.43,-0.37,0.18
1741021277.0206892,0.43,-0.37,0.12
1741021277.3595529,0.49,-0.37,0.12
1741021277.699872,0.43,-0.37,0.12
1741021279.4540493,0.43,-0.37,0.18
1741021280.1084974,0.43,-0.37,0.18
1741021280.4736118,0.43,-0.37,0.12
1741021280.9451337,0.43,-0.43,0.12
1741021281.282884,0.43,-0.37,0.18
1741021281.6345637,0.43,-0.37,0.12
1741021281.972991,0.43,-0.37,0.12
1741021282.3049397,0.37,-0.37,0.18
1741021282.6338809,0.43,-0.37,0.12
1741021282.9639854,0.43,-0.37,0.12
1741021283.307626,0.43,-0.37,0.12
1741021283.6406446,0.43,-0.37,0.18
1741021283.9865925,0.43,-0.43,0.12
1741021284.399107,0.43,-0.37,0.18
1741021284.808391,0.43,-0.37,0.18
1741021285.212505,0.43,-0.37,0.12
1741021285.6221383,0.43,-0.37,0.12
1741021285.991702,0.49,-0.37,0.18
1741021286.3399677,0.37,-0.43,0.18
1741021286.851266,0.43,-0.37,0.12
1741021287.2612891,0.43,-0.37,0.12
1741021287.6713765,0.43,-0.37,0.18
1741021288.0806217,0.43,-0.37,0.18
1741021288.4898112,0.43,-0.37,0.18
1741021288.9017816,0.43,-0.37,0.12
1741021289.3115506,0.43,-0.43,0.12
1741021289.721792,0.43,-0.43,0.18
1741021290.2346148,0.43,-0.37,0.12
1741021290.5664103,0.43,-0.37,0.12
1741021290.9161334,0.43,-0.37,0.12
1741021291.357812,0.43,-0.37,0.12
1741021291.7689147,0.37,-0.43,0.12
1741021292.1778913,0.43,-0.37,0.18
1741021292.591397,0.43,-0.37,0.12
1741021293.004275,0.43,-0.37,0.12
1741021293.4057872,0.43,-0.37,0.12
1741021293.8196,0.43,-0.37,0.18
1741021294.2674294,0.37,-0.37,0.18
1741021294.6351323,0.43,-0.37,0.12
1741021295.0473387,0.37,-0.37,0.18
1741021295.561792,0.37,-0.37,0.18
1741021295.965214,0.43,-0.37,0.18
1741021296.375682,0.43,-0.37,0.18
1741021297.0917816,0.43,-0.37,0.18
1741021297.501756,0.43,-0.37,0.18
1741021297.9110088,0.43,-0.43,0.12
1741021298.3219047,0.43,-0.37,0.18
1741021298.736538,0.43,-0.37,0.18
1741021299.0723777,0.43,-0.37,0.12
1741021299.4469807,0.43,-0.43,0.12
1741021299.767621,0.43,-0.37,0.12
1741021300.1653156,0.43,-0.37,0.12
1741021300.5735269,0.43,-0.37,0.12
1741021301.0889704,0.43,-0.37,0.12
1741021301.4959612,0.43,-0.37,0.18
1741021301.905468,0.43,-0.37,0.12
1741021302.3188837,0.43,-0.37,0.18
1741021302.7318513,0.43,-0.43,0.12
1741021303.1347024,0.43,-0.37,0.12
1741021303.6471307,0.43,-0.37,0.12
1741021304.0571358,0.43,-0.37,0.12
1741021304.4658468,0.43,-0.37,0.18
1741021304.8769794,0.43,-0.37,0.18
1741021305.291484,0.37,-0.37,0.12
1741021305.6947484,0.43,-0.43,0.18
1741021306.3144171,0.43,-0.37,0.18
1741021306.7198272,0.43,-0.37,0.12
1741021307.1291482,0.43,-0.37,0.18
1741021307.7435699,0.43,-0.37,0.12
1741021308.2539196,0.43,-0.37,0.12
1741021308.587413,0.43,-0.43,0.18
1741021310.1999848,0.43,-0.37,0.12
1741021310.7138226,0.43,-0.37,0.18
1741021311.1222627,0.43,-0.37,0.18
1741021311.5369093,0.43,-0.43,0.18
1741021312.0439734,0.43,-0.37,0.18
1741021312.4522252,0.43,-0.37,0.12
1741021312.965294,0.43,-0.37,0.18
1741021313.3780491,0.43,-0.37,0.12
1741021314.540309,0.43,-0.37,0.18
1741021314.884325,0.43,-0.37,0.12
1741021315.2181306,0.43,-0.37,0.12
1741021315.558645,0.43,-0.43,0.12
1741021315.8957014,0.43,-0.37,0.18
1741021316.2302866,0.43,-0.37,0.12
1741021316.5865903,0.43,-0.37,0.18
1741021316.9345047,0.43,-0.43,0.12
1741021317.2752616,0.43,-0.43,0.18
1741021317.6157608,0.43,-0.37,0.18
1741021318.0919967,0.43,-0.37,0.18
1741021318.6002061,0.43,-0.37,0.18
1741021319.0065079,0.43,-0.37,0.18
1741021319.4188762,0.43,-0.37,0.12
1741021319.8273125,0.43,-0.37,0.12
1741021320.2349033,0.43,-0.43,0.18
1741021320.6453428,0.49,-0.37,0.18
1741021321.055096,0.43,-0.37,0.18
1741021321.5667734,0.43,-0.37,0.18
1741021321.9772527,0.43,-0.43,0.18
1741021322.3864877,0.43,-0.37,0.18
1741021322.7953765,0.37,-0.43,0.12
1741021323.3126802,0.43,-0.37,0.12
1741021323.7172577,0.43,-0.37,0.18
1741021324.1281977,0.43,-0.37,0.12
1741021324.5376117,0.43,-0.37,0.18
1741021324.94678,0.43,-0.37,0.12
1741021325.354657,0.43,-0.37,0.18
1741021325.9295533,0.37,-0.43,0.18
1741021326.2764454,0.43,-0.37,0.12
1741021326.6866658,0.43,-0.37,0.12
1741021327.0225327,0.37,-0.37,0.12
1741021327.3856547,0.37,-0.37,0.18
1741021327.7432969,0.43,-0.43,0.18
1741021328.2256181,0.43,-0.37,0.12
1741021328.6309195,0.43,-0.37,0.18
1741021329.0456092,0.43,-0.43,0.18
1741021329.5561886,0.43,-0.37,0.12
1741021330.0662296,0.43,-0.37,0.12
1741021330.4786866,0.43,-0.37,0.12
1741021330.8162901,0.43,-0.37,0.12
1741021331.1917048,0.37,-0.37,0.12
1741021331.6026092,0.43,-0.37,0.12
1741021332.114362,0.43,-0.37,0.12
1741021332.7302265,0.43,-0.37,0.18
1741021333.1384187,0.43,-0.37,0.18
1741021333.53886,0.43,-0.43,0.18
1741021333.884043,0.43,-0.37,0.18
1741021334.2650807,0.43,-0.37,0.12
1741021334.6743279,0.43,-0.37,0.18
1741021335.0834625,0.43,-0.43,0.12
1741021335.4941356,0.43,-0.37,0.18
1741021335.9080043,0.43,-0.37,0.18
1741021336.3123872,0.49,-0.37,0.12
1741021336.6792495,0.43,-0.43,0.12
1741021337.131965,0.43,-0.43,0.12
1741021337.6436512,0.43,-0.43,0.12
1741021338.0625124,0.43,-0.37,0.12
1741021338.466254,0.43,-0.37,0.12
1741021339.1828861,0.37,-0.37,0.18
1741021339.5309906,0.43,-0.37,0.12
1741021339.8975136,0.37,-0.43,0.12
1741021340.307467,0.43,-0.43,0.12
1741021341.5342762,0.43,-0.37,0.18
1741021341.948822,0.43,-0.37,0.12
1741021342.3541143,0.43,-0.37,0.12
1741021342.8661642,0.43,-0.37,0.12
1741021343.2768793,0.43,-0.37,0.18
1741021343.6893036,0.43,-0.37,0.12
1741021344.096164,0.43,-0.37,0.18
1741021344.505333,0.43,-0.37,0.18
1741021344.918454,0.43,-0.43,0.18
1741021345.3247035,0.43,-0.37,0.18
1741021345.7319973,0.43,-0.37,0.12
1741021346.1422927,0.43,-0.37,0.12
1741021346.4880545,0.43,-0.43,0.18
1741021346.86089,0.43,-0.43,0.12
1741021347.2702155,0.43,-0.43,0.12
1741021347.647533,0.43,-0.37,0.18
1741021348.0876424,0.43,-0.37,0.18
1741021348.4975698,0.43,-0.37,0.12
1741021348.9075582,0.43,-0.37,0.18
1741021349.3187568,0.43,-0.37,0.18
1741021349.7202408,0.43,-0.37,0.12
1741021350.086078,0.43,-0.37,0.18
1741021350.442894,0.43,-0.37,0.12
1741021350.855539,0.43,-0.43,0.12
1741021351.2635765,0.43,-0.37,0.18
1741021351.6723504,0.43,-0.37,0.18
1741021352.1843588,0.43,-0.37,0.12
1741021352.5239065,0.43,-0.37,0.18
1741021352.900604,0.43,-0.37,0.12
1741021353.3114185,0.43,-0.37,0.12
1741021353.721843,0.43,-0.37,0.18
1741021354.0573838,0.43,-0.37,0.12
1741021354.4392414,0.43,-0.43,0.12
1741021354.8466897,0.37,-0.37,0.12
1741021355.1917207,0.43,-0.37,0.12
1741021355.565311,0.43,-0.37,0.12
1741021355.900373,0.43,-0.37,0.12
1741021356.281252,0.43,-0.43,0.12
1741021356.6920686,0.43,-0.37,0.12
1741021357.0980859,0.43,-0.37,0.12
1741021357.5107956,0.43,-0.37,0.12
1741021357.9194176,0.43,-0.37,0.12
1741021358.2744436,0.43,-0.37,0.12
1741021358.7385867,0.43,-0.37,0.12
1741021359.1472003,0.43,-0.37,0.12
1741021359.5579166,0.43,-0.37,0.18
1741021360.1714203,0.49,-0.37,0.18
1741021360.5841827,0.43,-0.37,0.12
1741021360.925832,0.43,-0.37,0.18
1741021361.2981691,0.43,-0.37,0.12
1741021361.8195415,0.43,-0.37,0.12
1741021362.22112,0.43,-0.37,0.12
1741021362.6299753,0.43,-0.37,0.12
1741021362.9959903,0.43,-0.37,0.12
1741021363.348318,0.43,-0.37,0.12
1741021363.7568898,0.43,-0.37,0.12
1741021364.167171,0.43,-0.37,0.12
1741021364.5747359,0.43,-0.37,0.12
1741021364.9844415,0.43,-0.37,0.12
1741021365.317989,0.43,-0.43,0.18
1741021365.7009878,0.43,-0.37,0.18
1741021366.1108117,0.43,-0.37,0.18
1741021366.521488,0.37,-0.43,0.12
1741021366.9367726,0.43,-0.37,0.12
1741021367.3428354,0.43,-0.37,0.12
1741021367.683453,0.43,-0.43,0.12
1741021368.023475,0.43,-0.37,0.18
1741021368.3640823,0.43,-0.37,0.12
1741021368.7750604,0.43,-0.37,0.12
1741021369.1859004,0.43,-0.37,0.18
1741021369.59309,0.43,-0.37,0.18
1741021369.9472842,0.43,-0.37,0.12
1741021370.303114,0.43,-0.43,0.12
1741021370.6930885,0.37,-0.37,0.18
1741021371.1299284,0.43,-0.37,0.18
1741021371.5388107,0.43,-0.37,0.12
1741021371.949319,0.43,-0.37,0.12
1741021372.320932,0.43,-0.37,0.12
1741021372.664958,0.43,-0.37,0.12
1741021373.077805,0.43,-0.37,0.12
1741021373.4870765,0.37,-0.43,0.12
1741021373.8942847,0.43,-0.37,0.18
1741021374.2328067,0.43,-0.37,0.18
1741021374.6116831,0.43,-0.37,0.18
1741021375.7380025,0.43,-0.37,0.12
1741021376.1469543,0.43,-0.37,0.18
1741021376.4936981,0.43,-0.43,0.12
1741021376.8637488,0.49,-0.37,0.12
1741021377.281204,0.43,-0.37,0.12
1741021377.685616,0.43,-0.37,0.12
1741021378.0764854,0.43,-0.43,0.12
1741021378.500852,0.43,-0.37,0.12
1741021378.913371,0.43,-0.37,0.18
1741021379.3273273,0.37,-0.43,0.18
1741021379.7309453,0.43,-0.37,0.12
1741021380.140495,0.43,-0.43,0.12
1741021380.5508673,0.43,-0.37,0.18
1741021380.8913734,0.43,-0.37,0.18
1741021381.2675235,0.43,-0.37,0.12
1741021381.677539,0.43,-0.37,0.12
1741021382.0868464,0.43,-0.37,0.18
1741021382.4964252,0.43,-0.43,0.12
1741021382.9052265,0.37,-0.37,0.12
1741021383.3173974,0.37,-0.37,0.18
1741021383.7245624,0.43,-0.37,0.18
1741021384.0758214,0.43,-0.37,0.18
1741021384.4417083,0.43,-0.37,0.12
1741021384.8511817,0.43,-0.37,0.12
1741021385.2650828,0.43,-0.37,0.12
1741021385.6704845,0.43,-0.37,0.18
1741021386.0822272,0.37,-0.37,0.18
1741021386.4892287,0.43,-0.37,0.12
1741021386.8991077,0.37,-0.37,0.12
1741021387.3084974,0.43,-0.37,0.12
1741021387.638145,0.37,-0.37,0.18
1741021388.0273614,0.43,-0.43,0.12
1741021388.435652,0.37,-0.37,0.12
1741021388.844957,0.43,-0.43,0.18
1741021389.2540536,0.43,-0.37,0.12
1741021389.6642058,0.37,-0.37,0.12
1741021390.0743904,0.43,-0.37,0.12
1741021390.4828115,0.49,-0.37,0.18
1741021390.8918343,0.43,-0.37,0.18
1741021391.304847,0.43,-0.43,0.12
1741021391.7135935,0.43,-0.37,0.18
1741021392.0516608,0.43,-0.37,0.18
1741021392.4291928,0.43,-0.37,0.12
1741021392.7819796,0.43,-0.37,0.12
1741021393.146333,0.43,-0.37,0.18
1741021393.5330374,0.43,-0.37,0.12
1741021393.9700232,0.43,-0.37,0.12
1741021394.3744285,0.43,-0.37,0.12
1741021394.785361,0.43,-0.37,0.12
1741021395.1954916,0.43,-0.37,0.12
1741021395.6065228,0.43,-0.37,0.12
1741021396.015184,0.43,-0.43,0.12
1741021396.4222069,0.43,-0.37,0.12
1741021396.8324902,0.43,-0.37,0.18
1741021397.181522,0.43,-0.37,0.12
1741021397.5488474,0.43,-0.37,0.18
1741021397.9597843,0.43,-0.37,0.12
1741021398.2995067,0.43,-0.37,0.18
1741021398.6747067,0.43,-0.37,0.18
1741021399.0856051,0.43,-0.37,0.12
1741021399.494035,0.37,-0.37,0.18
1741021399.8537421,0.43,-0.43,0.12
1741021400.3144224,0.43,-0.37,0.12
1741021400.72287,0.43,-0.37,0.12
1741021401.1329818,0.43,-0.43,0.12
1741021401.5427153,0.43,-0.37,0.12
1741021401.9542348,0.43,-0.37,0.18
1741021402.3635166,0.43,-0.37,0.18
1741021402.773003,0.43,-0.37,0.12
1741021403.1823976,0.43,-0.37,0.18
1741021403.5900714,0.43,-0.37,0.18
1741021404.0002258,0.37,-0.37,0.12
1741021404.409968,0.37,-0.37,0.18
1741021404.8203282,0.43,-0.37,0.12
1741021405.228208,0.43,-0.43,0.12
1741021405.6376119,0.43,-0.37,0.18
1741021406.0497549,0.43,-0.43,0.12
1741021406.4580982,0.43,-0.43,0.12
1741021406.8837662,0.43,-0.37,0.12
1741021407.2773051,0.43,-0.37,0.18
1741021407.689919,0.43,-0.37,0.18
1741021408.09871,0.43,-0.37,0.12
1741021409.1210017,0.49,-0.37,0.12
1741021409.532048,0.43,-0.37,0.12
1741021409.939097,0.43,-0.37,0.18
1741021410.348463,0.37,-0.43,0.12
1741021410.7596037,0.43,-0.37,0.12
1741021411.1678789,0.43,-0.37,0.12
1741021411.5202048,0.43,-0.37,0.12
1741021411.8573759,0.43,-0.37,0.18
1741021412.2954974,0.43,-0.37,0.12
1741021412.7046766,0.43,-0.37,0.12
1741021413.115223,0.43,-0.37,0.12
1741021413.523906,0.43,-0.37,0.12
1741021413.9343848,0.43,-0.37,0.18
1741021414.448577,0.37,-0.43,0.18
1741021414.868887,0.43,-0.37,0.12
1741021415.2676377,0.43,-0.43,0.12
1741021415.673826,0.43,-0.37,0.12
1741021416.084951,0.37,-0.37,0.18
1741021416.494312,0.43,-0.37,0.12
1741021416.8563678,0.43,-0.37,0.18
1741021417.211364,0.43,-0.37,0.12
1741021417.6208355,0.43,-0.37,0.18
1741021418.0292804,0.43,-0.37,0.12
1741021418.4398167,0.43,-0.37,0.12
1741021418.850645,0.43,-0.37,0.18
1741021419.2587502,0.43,-0.37,0.12
1741021419.6679142,0.43,-0.37,0.18
1741021420.078154,0.43,-0.37,0.12
1741021420.4867609,0.43,-0.37,0.18
1741021420.9078848,0.43,-0.43,0.12
1741021421.2576442,0.43,-0.37,0.12
1741021421.6143029,0.43,-0.37,0.12
1741021422.0314844,0.43,-0.43,0.12
1741021422.434194,0.43,-0.37,0.12
1741021422.84226,0.43,-0.43,0.18
1741021423.2568681,0.43,-0.37,0.12
1741021423.5936434,0.43,-0.37,0.18
1741021423.9701438,0.37,-0.43,0.18
1741021424.3775098,0.43,-0.37,0.12
1741021424.7885053,0.43,-0.37,0.12
1741021425.1114972,0.43,-0.43,0.18
1741021425.509569,0.43,-0.37,0.12
1741021425.9156785,0.43,-0.37,0.18
1741021426.2452004,0.43,-0.43,0.12
1741021426.630965,0.43,-0.37,0.18
1741021427.0425663,0.43,-0.37,0.12
1741021427.449769,0.43,-0.37,0.18
1741021427.861539,0.43,-0.37,0.12
1741021428.2717278,0.43,-0.37,0.12
1741021428.6803646,0.43,-0.43,0.12
1741021429.0896482,0.43,-0.37,0.18
1741021429.4983728,0.43,-0.37,0.18
1741021429.8330328,0.43,-0.43,0.18
1741021430.2167568,0.37,-0.37,0.12
1741021430.596445,0.43,-0.37,0.12
1741021431.036951,0.43,-0.37,0.12
1741021431.4445865,0.43,-0.37,0.18
1741021431.853171,0.43,-0.37,0.12
1741021432.1902442,0.43,-0.37,0.12
1741021432.5299225,0.37,-0.37,0.18
1741021432.8769896,0.43,-0.37,0.12
1741021433.2880766,0.43,-0.37,0.12
1741021433.6261265,0.43,-0.37,0.12
1741021434.0038052,0.43,-0.37,0.18
1741021434.3323464,0.43,-0.37,0.12
1741021434.7248418,0.43,-0.43,0.12
1741021435.1302445,0.37,-0.43,0.12
1741021435.5498335,0.43,-0.43,0.12
1741021435.95315,0.43,-0.37,0.12
1741021436.3591542,0.43,-0.43,0.18
1741021436.7262723,0.43,-0.37,0.18
1741021437.0768006,0.43,-0.37,0.18
1741021437.48662,0.43,-0.43,0.18
1741021437.897265,0.43,-0.37,0.18
1741021438.3062289,0.43,-0.43,0.12
1741021438.7171535,0.43,-0.37,0.12
1741021439.0558095,0.43,-0.37,0.18
1741021439.4311047,0.43,-0.37,0.12
1741021439.8408697,0.43,-0.37,0.12
1741021440.455438,0.43,-0.37,0.12
1741021440.791758,0.43,-0.37,0.18
1741021441.2748291,0.43,-0.37,0.12
1741021441.6184874,0.43,-0.43,0.12
1741021441.991691,0.43,-0.37,0.12
1741021442.401375,0.43,-0.37,0.12
1741021442.8110807,0.43,-0.37,0.18
1741021444.6543214,0.43,-0.43,0.18
1741021445.0637646,0.43,-0.37,0.12
1741021445.4732134,0.43,-0.37,0.18
1741021445.8853064,0.43,-0.37,0.12
1741021446.2925837,0.43,-0.37,0.12
1741021446.6303334,0.43,-0.43,0.12
1741021447.0112228,0.43,-0.37,0.12
1741021447.4180748,0.43,-0.37,0.12
1741021447.7519767,0.43,-0.37,0.12
1741021448.1382375,0.43,-0.37,0.12
1741021448.5445974,0.37,-0.37,0.18
1741021448.954226,0.43,-0.37,0.12
1741021449.3640282,0.43,-0.37,0.12
1741021449.6827078,0.43,-0.43,0.12
1741021450.0829198,0.37,-0.37,0.12
1741021450.4908292,0.43,-0.43,0.18
1741021450.9017432,0.43,-0.37,0.12
1741021451.3114429,0.43,-0.37,0.12
1741021451.6859827,0.43,-0.37,0.12
1741021452.028241,0.49,-0.37,0.18
1741021452.4364698,0.43,-0.37,0.18
1741021452.773942,0.43,-0.37,0.12
1741021453.1533542,0.43,-0.37,0.12
1741021453.5654094,0.43,-0.37,0.12
1741021453.9729683,0.43,-0.37,0.12
1741021454.3091154,0.43,-0.43,0.18
1741021454.6890051,0.43,-0.37,0.12
1741021455.1001112,0.43,-0.37,0.12
1741021455.509385,0.43,-0.37,0.12
1741021455.9205363,0.43,-0.37,0.12
1741021456.3289447,0.43,-0.37,0.12
1741021456.6973112,0.43,-0.37,0.18
1741021457.0457525,0.43,-0.37,0.12
1741021457.4547565,0.37,-0.37,0.12
1741021457.8573115,0.43,-0.37,0.18
1741021458.2756634,0.43,-0.37,0.12
1741021458.6030822,0.43,-0.37,0.12
1741021458.9956536,0.43,-0.37,0.12
1741021459.4002433,0.43,-0.37,0.12
1741021459.80966,0.37,-0.37,0.12
1741021460.2203336,0.43,-0.37,0.12
1741021460.6289635,0.49,-0.43,0.18
1741021460.959418,0.43,-0.37,0.18
1741021461.3069541,0.43,-0.37,0.18
1741021461.7670295,0.43,-0.37,0.18
1741021462.1656947,0.43,-0.43,0.12
1741021462.5775204,0.43,-0.37,0.18
1741021462.92385,0.43,-0.37,0.18
1741021463.2912393,0.43,-0.43,0.12
1741021463.7018433,0.43,-0.37,0.12
1741021464.111754,0.37,-0.37,0.12
1741021464.5260463,0.43,-0.37,0.18
1741021464.9294636,0.43,-0.37,0.18
1741021465.268477,0.43,-0.37,0.12
1741021465.64701,0.43,-0.37,0.12
1741021466.0561628,0.37,-0.37,0.12
1741021466.4657476,0.43,-0.37,0.12
1741021466.8781025,0.43,-0.37,0.12
1741021467.285072,0.43,-0.37,0.12
1741021467.6956344,0.37,-0.37,0.12
1741021468.0266752,0.43,-0.37,0.12
1741021468.411997,0.37,-0.37,0.12
1741021468.820366,0.43,-0.37,0.12
1741021469.2315936,0.43,-0.37,0.18
1741021469.6407483,0.43,-0.37,0.12
1741021469.9904118,0.43,-0.43,0.12
1741021470.3172987,0.43,-0.43,0.12
1741021470.6658413,0.43,-0.37,0.12
1741021471.074302,0.43,-0.37,0.12
1741021471.4844642,0.43,-0.37,0.12
1741021471.9002938,0.43,-0.37,0.18
1741021472.232191,0.43,-0.37,0.12
1741021472.6104631,0.43,-0.37,0.12
1741021472.9481459,0.49,-0.37,0.18
1741021473.3265142,0.43,-0.37,0.12
1741021474.4597738,0.49,-0.37,0.12
1741021474.8635406,0.43,-0.37,0.12
1741021475.3754256,0.43,-0.37,0.12
1741021475.7862911,0.43,-0.43,0.12
1741021476.130805,0.37,-0.37,0.12
1741021476.5031276,0.43,-0.37,0.18
1741021476.865061,0.43,-0.37,0.18
1741021477.3236341,0.43,-0.37,0.12
1741021477.688163,0.43,-0.37,0.18
1741021478.075837,0.43,-0.37,0.12
1741021478.448268,0.37,-0.37,0.12
1741021478.8600402,0.43,-0.37,0.18
1741021479.266244,0.43,-0.37,0.18
1741021479.881223,0.43,-0.37,0.12
1741021480.499447,0.43,-0.37,0.18
1741021480.9030452,0.43,-0.37,0.18
1741021481.2793906,0.43,-0.37,0.18
1741021481.7252495,0.43,-0.37,0.18
1741021482.1182604,0.43,-0.37,0.18
1741021482.5428684,0.43,-0.37,0.12
1741021482.9451973,0.43,-0.37,0.18
1741021483.2926316,0.43,-0.43,0.12
1741021483.669833,0.43,-0.43,0.12
1741021484.08154,0.43,-0.37,0.12
1741021484.4895303,0.43,-0.37,0.12
1741021484.899345,0.43,-0.37,0.18
1741021485.236599,0.43,-0.37,0.12
1741021485.6147828,0.43,-0.37,0.12
1741021486.0244396,0.37,-0.43,0.12
1741021486.437173,0.43,-0.37,0.12
1741021486.843422,0.43,-0.37,0.12
1741021487.2595744,0.43,-0.37,0.12
1741021487.623609,0.43,-0.37,0.12
1741021488.0738735,0.43,-0.37,0.18
1741021488.4835908,0.43,-0.37,0.12
1741021488.893101,0.43,-0.37,0.12
1741021489.3017154,0.43,-0.43,0.12
1741021489.7110617,0.43,-0.43,0.12
1741021490.2236187,0.43,-0.37,0.12
1741021490.6359744,0.43,-0.37,0.18
1741021490.977497,0.43,-0.37,0.12
1741021491.3490112,0.43,-0.43,0.18
1741021491.7600598,0.43,-0.37,0.12
1741021492.170254,0.43,-0.37,0.18
1741021492.578567,0.49,-0.37,0.12
1741021492.9890902,0.43,-0.43,0.12
1741021493.3980768,0.43,-0.37,0.18
1741021493.808462,0.43,-0.37,0.18
1741021494.1509771,0.37,-0.37,0.12
1741021494.525257,0.43,-0.37,0.12
1741021494.9361444,0.43,-0.37,0.12
1741021495.3445737,0.43,-0.37,0.18
1741021495.752154,0.43,-0.37,0.12
1741021496.092707,0.43,-0.37,0.18
1741021496.4698467,0.43,-0.43,0.12
1741021496.880644,0.43,-0.37,0.12
1741021497.2885616,0.37,-0.43,0.12
1741021497.6982877,0.43,-0.37,0.12
1741021498.1087484,0.43,-0.37,0.18
1741021498.446993,0.43,-0.43,0.12
1741021498.8256612,0.43,-0.37,0.12
1741021499.2350912,0.43,-0.37,0.12
1741021499.646,0.43,-0.37,0.18
1741021500.0552065,0.43,-0.37,0.12
1741021500.4654973,0.43,-0.37,0.18
1741021500.8355424,0.43,-0.37,0.18
1741021501.2859936,0.43,-0.37,0.18
1741021501.7011502,0.43,-0.37,0.12
1741021502.1028492,0.43,-0.37,0.18
1741021502.5134828,0.43,-0.37,0.12
1741021502.9296803,0.43,-0.37,0.12
1741021503.281433,0.43,-0.37,0.18
1741021503.6391237,0.43,-0.37,0.12
1741021504.0503073,0.43,-0.37,0.12
1741021504.4582922,0.43,-0.37,0.12
1741021504.8683991,0.37,-0.37,0.12
1741021505.2760909,0.43,-0.37,0.18
1741021505.68513,0.43,-0.37,0.12
1741021506.0977888,0.43,-0.37,0.12
1741021506.5073874,0.43,-0.37,0.18
1741021506.9182172,0.43,-0.37,0.12
1741021507.2771602,0.37,-0.37,0.12
1741021507.632535,0.43,-0.43,0.12
1741021508.042382,0.43,-0.37,0.12
1741021508.5550854,0.43,-0.37,0.12
1741021508.96269,0.43,-0.37,0.18
1741021509.3033779,0.43,-0.37,0.18
1741021509.6346204,0.43,-0.37,0.12
1741021509.9878204,0.43,-0.37,0.18
1741021510.399338,0.43,-0.37,0.12
1741021510.8088078,0.43,-0.37,0.12
1741021511.2208624,0.43,-0.37,0.12
1741021511.5785053,0.43,-0.37,0.12
1741021511.9239097,0.37,-0.37,0.12
1741021512.3017962,0.37,-0.37,0.12
1741021512.686552,0.43,-0.37,0.12
1741021513.0614834,0.43,-0.43,0.12
1741021513.4694948,0.37,-0.37,0.18
1741021514.6998925,0.43,-0.37,0.12
1741021515.1097322,0.43,-0.37,0.12
1741021515.5279171,0.43,-0.37,0.12
1741021515.8801522,0.43,-0.37,0.18
1741021516.2301805,0.43,-0.43,0.12
1741021516.5682473,0.43,-0.43,0.18
1741021516.919486,0.43,-0.37,0.12
1741021517.2641711,0.43,-0.37,0.12
1741021517.609072,0.43,-0.37,0.18
1741021517.9463353,0.43,-0.37,0.12
1741021518.289847,0.43,-0.37,0.18
1741021518.6921508,0.43,-0.37,0.18
1741021519.1012888,0.43,-0.43,0.12
1741021519.485364,0.43,-0.37,0.12
1741021520.0481555,0.43,-0.43,0.18
1741021520.63799,0.43,-0.37,0.12
1741021521.1563165,0.43,-0.37,0.12
1741021521.6615126,0.43,-0.37,0.12
1741021522.0075285,0.43,-0.37,0.12
1741021522.3763406,0.43,-0.43,0.18
1741021522.7913492,0.43,-0.37,0.12
1741021523.2014365,0.43,-0.37,0.12
1741021523.608497,0.43,-0.37,0.12
1741021524.0189476,0.43,-0.37,0.12
1741021524.525817,0.43,-0.37,0.12
1741021524.9395344,0.43,-0.37,0.18
1741021525.2800832,0.37,-0.37,0.12
1741021525.654283,0.43,-0.37,0.18
1741021526.0658472,0.37,-0.37,0.12
1741021526.4143574,0.43,-0.37,0.12
1741021526.7839675,0.43,-0.37,0.18
1741021527.1918395,0.37,-0.43,0.12
1741021527.6014984,0.43,-0.43,0.18
1741021528.0104818,0.43,-0.37,0.18
1741021528.4216487,0.43,-0.37,0.12
1741021528.8292813,0.43,-0.43,0.18
1741021529.238454,0.43,-0.37,0.12
1741021529.648385,0.37,-0.37,0.18
1741021530.057632,0.43,-0.37,0.12
1741021530.4687936,0.37,-0.37,0.12
1741021530.8771546,0.37,-0.37,0.12
1741021531.219476,0.43,-0.37,0.12
1741021531.5951693,0.43,-0.37,0.18
1741021532.0063725,0.37,-0.37,0.12
1741021532.4146528,0.43,-0.37,0.12
1741021532.824331,0.37,-0.37,0.12
1741021533.1642716,0.43,-0.37,0.12
1741021533.5404098,0.43,-0.37,0.18
1741021533.9497628,0.37,-0.43,0.18
1741021534.358294,0.43,-0.43,0.12
1741021534.7693996,0.43,-0.37,0.12
1741021535.178163,0.43,-0.37,0.12
1741021535.5544443,0.43,-0.37,0.12
1741021535.998823,0.43,-0.43,0.12
1741021536.4104552,0.43,-0.37,0.18
1741021536.8175476,0.43,-0.37,0.12
1741021537.2268088,0.43,-0.37,0.12
1741021537.56543,0.43,-0.37,0.12
1741021537.9442434,0.43,-0.37,0.18
1741021538.3530784,0.43,-0.37,0.12
1741021538.7651637,0.43,-0.37,0.18
1741021539.1718116,0.43,-0.37,0.12
1741021539.5820236,0.43,-0.43,0.12
1741021539.99232,0.43,-0.37,0.12
1741021540.4010022,0.43,-0.37,0.12
