Timestamp,X,Y,Z
2025-05-04 00:03:49.617590,0,0,0
2025-05-04 00:03:49.678564,0.0240936279296875,-0.02618408203125,-1.02020263671875
2025-05-04 00:03:55.035605,-0.6277923583984375,-0.7324371337890625,-1.5136871337890625
2025-05-04 00:03:56.094049,0.18743896484375,-0.031768798828125,-0.808563232421875
2025-05-04 00:03:57.150797,0.0928955078125,-0.1698760986328125,-1.06585693359375
2025-05-04 00:03:58.174184,-0.034149169921875,-0.0663299560546875,-0.89306640625
2025-05-04 00:03:59.200399,0.0356903076171875,-0.1317901611328125,-1.02679443359375
2025-05-04 00:04:00.211703,-0.1086883544921875,0.06878662109375,-0.56878662109375
2025-05-04 00:04:01.219244,0.2409210205078125,-0.0975189208984375,-0.32427978515625
2025-05-04 00:04:02.260252,0.027069091796875,-0.5809173583984375,-0.826751708984375
2025-05-04 00:04:03.318331,-0.0021820068359375,-0.3149261474609375,-0.9722900390625
2025-05-04 00:04:04.328159,-0.0004119873046875,-0.3039093017578125,-0.97137451171875
2025-05-04 00:04:05.333460,0.016754150390625,-0.273040771484375,-0.9818267822265625
2025-05-04 00:04:06.390247,0.0250701904296875,-0.2297821044921875,-0.99603271484375
2025-05-04 00:04:07.445780,0.0323638916015625,-0.2235260009765625,-0.994232177734375
2025-05-04 00:04:08.499705,0.0694122314453125,-0.106719970703125,-0.4942474365234375
2025-05-04 00:04:09.525959,0.040374755859375,-0.1597900390625,-1.0436553955078125
2025-05-04 00:04:10.578551,-0.035247802734375,-0.2506256103515625,-0.9891815185546875
2025-05-04 00:04:11.606540,-0.0399627685546875,-0.2559814453125,-0.9861297607421875
2025-05-04 00:04:12.628596,-0.0503692626953125,-0.2602386474609375,-0.9853363037109375
2025-05-04 00:04:13.687557,-0.0661773681640625,-0.3011016845703125,-0.9672088623046875
2025-05-04 00:04:14.746806,-0.105804443359375,-0.3206024169921875,-0.96612548828125
2025-05-04 00:04:15.785693,-0.0556182861328125,-0.3307342529296875,-0.9602203369140625
2025-05-04 00:04:16.822762,-0.0361328125,-0.3122100830078125,-0.9712677001953125
2025-05-04 00:04:17.864233,-0.02471923828125,-0.2966766357421875,-0.9784088134765625
2025-05-04 00:04:18.892190,0.0009765625,-0.2659454345703125,-0.9820098876953125
2025-05-04 00:04:19.948086,-0.6450347900390625,-0.5924835205078125,-1.3604583740234375
2025-05-04 00:04:20.973484,0.0338287353515625,-0.238067626953125,-0.9951324462890625
2025-05-04 00:04:22.011954,0.0307464599609375,-0.243621826171875,-0.942413330078125
2025-05-04 00:04:23.036924,0.060760498046875,-0.22430419921875,-0.9957733154296875
2025-05-04 00:04:24.064807,-0.0592803955078125,-0.107666015625,-1.00360107421875
2025-05-04 00:04:25.095765,0.0268096923828125,-0.049957275390625,-1.019683837890625
2025-05-04 00:04:26.109479,0.033477783203125,-0.02374267578125,-1.011810302734375
2025-05-04 00:04:27.115993,0.0301971435546875,-0.0289764404296875,-1.021270751953125
2025-05-04 00:04:28.141085,0.030181884765625,-0.02850341796875,-1.01947021484375
2025-05-04 00:04:29.175820,0.030303955078125,-0.0284576416015625,-1.02020263671875
2025-05-04 00:04:30.180397,0.0301361083984375,-0.028350830078125,-1.0213470458984375
2025-05-04 00:04:31.234612,0.03106689453125,-0.0291290283203125,-1.0205841064453125
2025-05-04 00:04:32.254489,0.03021240234375,-0.0298004150390625,-1.020111083984375
2025-05-04 00:04:34.413443,0.029510498046875,-0.02947998046875,-1.020416259765625
2025-05-04 00:04:36.531948,0.029296875,-0.02996826171875,-1.0213623046875
2025-05-04 00:04:37.567172,0.029510498046875,-0.02801513671875,-1.0211639404296875
2025-05-04 00:04:38.624924,0.0297393798828125,-0.0285797119140625,-1.02166748046875
2025-05-04 00:04:39.656660,0.030059814453125,-0.028839111328125,-1.021820068359375
2025-05-04 00:04:40.684948,0.0308837890625,-0.0292205810546875,-1.0201416015625
2025-05-04 00:04:41.710480,0.0303802490234375,-0.0285186767578125,-1.0208740234375
2025-05-04 00:04:43.773434,0.02996826171875,-0.029937744140625,-1.0195770263671875
2025-05-04 00:04:44.812090,0.0294647216796875,-0.0289764404296875,-1.0207061767578125
2025-05-04 00:04:45.833293,0.030731201171875,-0.028289794921875,-1.02032470703125
2025-05-04 00:04:46.864028,0.030181884765625,-0.0286712646484375,-1.020751953125
2025-05-04 00:04:47.920803,0.0298614501953125,-0.0288238525390625,-1.02008056640625
2025-05-04 00:04:48.964843,0.0294189453125,-0.028289794921875,-1.0203094482421875
2025-05-04 00:04:49.993707,0.02764892578125,-0.025604248046875,-1.0195159912109375
2025-05-04 00:04:51.002278,0.0304107666015625,-0.029022216796875,-1.021331787109375
2025-05-04 00:04:52.027553,0.0316162109375,-0.0289764404296875,-1.0229339599609375
2025-05-04 00:04:53.063410,0.0292205810546875,-0.029052734375,-1.0211944580078125
2025-05-04 00:04:54.117522,0.0301666259765625,-0.0298004150390625,-1.0188446044921875
2025-05-04 00:04:55.180355,0.0291290283203125,-0.0285186767578125,-1.02117919921875
2025-05-04 00:04:56.188642,0.0309906005859375,-0.028594970703125,-1.021636962890625
2025-05-04 00:04:57.235759,0.03076171875,-0.0285797119140625,-1.0199737548828125
2025-05-04 00:04:58.248385,0.0320892333984375,-0.029022216796875,-1.0220794677734375
2025-05-04 00:04:59.291225,0.0317535400390625,-0.0285186767578125,-1.02069091796875
2025-05-04 00:05:00.307852,0.0304412841796875,-0.0296478271484375,-1.0200958251953125
2025-05-04 00:05:01.394878,0.03106689453125,-0.02923583984375,-1.0210113525390625
